"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Andhra Pradesh","West Godavari","Nidadavole","2021-2022","February ","15.3.4.a","Number of Male STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidadavole","2021-2022","February ","15.3.4.b","Number of Male STI/RTI attendeees found sero Positive for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidadavole","2021-2022","February ","15.3.4.c","Number of Female(Non ANC)STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidadavole","2021-2022","February ","15.3.4.d","Number of Female(Non ANC)STI/RTI attendees found sero Positive for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidadavole","2021-2022","February ","15.4.1","Widal tests - Number Tested","M15 [Laboratory Testing]","10","184","NA","194"
"Andhra Pradesh","West Godavari","Nidadavole","2021-2022","February ","15.4.2","Widal tests - Number Positive","M15 [Laboratory Testing]","6","59","NA","65"
"Andhra Pradesh","West Godavari","Nidadavole","2021-2022","February ","15.5.1","Radiology - X-ray","M15 [Laboratory Testing]","NA","489","NA","489"
"Andhra Pradesh","West Godavari","Nidadavole","2021-2022","February ","15.5.2","Radiology - Ultrasonography (USG)","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.1","Total number of pregnant women registered for ANC","M1 [Ante Natal Care (ANC)]","60","NA","60","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.1.1","Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)","M1 [Ante Natal Care (ANC)]","60","NA","60","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.2.1","Number of PW given TT1/ Td1","M1 [Ante Natal Care (ANC)]","60","NA","60","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.2.2","Number of PW given TT2 / Td2","M1 [Ante Natal Care (ANC)]","60","NA","60","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.2.3","Number of PW given TT Booster/ Td Booster","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.2.4","Number of PW provided full Course 180 Iron Folic Acid (IFA) tablets","M1 [Ante Natal Care (ANC)]","60","NA","60","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.2.5","Number of PW provided full Course 360 Calcium tablets","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.2.6","Number of PW given one Albendazole tablet after 1st trimester","M1 [Ante Natal Care (ANC)]","60","NA","60","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.2.7","Number of PW received 4 or more ANC check ups","M1 [Ante Natal Care (ANC)]","64","NA","64","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.2.8","Number of PW given ANC Corticosteroids in Pre Term Labour","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.3.1","New cases of PW with hypertension detected","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.3.1.a","Out of the new cases of PW with hypertension detected, cases managed at institution","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.3.2","Number of Eclampsia cases managed during delivery","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.4.1","Number of PW tested for Haemoglobin (Hb ) 4 or more than 4 times for respective ANCs","M1 [Ante Natal Care (ANC)]","64","NA","64","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.4.2","Number of PW having Hb level<11 (out of total tested cases)(7.1 to 10.9)","M1 [Ante Natal Care (ANC)]","64","NA","64","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.4.3","Number of PW having Hb level<7 (out of total tested cases)","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.4.4","Number of PW having severe anaemia (Hb < 7) treated","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.5.1","Number of PW tested for Blood Sugar using OGTT(Oral Glucose Tolerance Test)","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.5.2","Number of PW tested positive for GDM","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.5.3","Number of PW given insulin out of total tested positive for GDM","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.6.1.a","Number of PW tested using POC test for Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.6.1.b","Out of above,number of PW found sero positive for Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.6.2.a","Number of pregnant women tested for Syphilis","M1 [Ante Natal Care (ANC)]","32","NA","32","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.6.2.b","Number of pregnant women tested found sero positive for Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.6.2.c","Number of syphilis positive pregnanat women treated for Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.6.2.d","Number of babies daignosed with Congenital Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","1.6.2.e","Number of babies treated for Congenital Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","2.1.1.a","Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM/ Midwife)","M2 [Deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","2.1.1.b","Number of Home Deliveries attended by Non SBA (Trained Birth Attendant(TBA) /Relatives/etc.)","M2 [Deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","2.1.2","Number of PW given Tablet Misoprostol during home delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","2.1.3","Number of newborns received 7 Home Based Newborn Care (HBNC) visits in case of Home delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","2.2","Number of Institutional Deliveries conducted (Including C-Sections)","M2 [Deliveries]","5","NA","5","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","2.2.1","Out of total institutional deliveries number of women discharged within 48 hours of delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","2.2.2","Number of newborns received 6 HBNC  visits after Institutional Delivery","M2 [Deliveries]","35","NA","35","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","3.1","Total C -Section deliveries performed","M3 [Number of Caesarean (C-Section) deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","3.1.1","C-sections, performed at night (8 PM- 8 AM)","M3 [Number of Caesarean (C-Section) deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.1.1.a","Live Birth - Male","M4 [Pregnancy outcome & details of new-born]","2","NA","2","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.1.1.b","Live Birth - Female","M4 [Pregnancy outcome & details of new-born]","3","NA","3","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.1.2","Number of Pre term newborns (< 37 weeks of pregnancy)","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.1.3","Still Birth","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.2","Abortion (spontaneous)","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.3.1.a","MTP up to 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.3.1.b","MTP more than 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.3.2.a","Post Abortion/ MTP Complications Identified","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.3.2.b","Post Abortion/ MTP Complications Treated","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.3.3","Number of women provided with post abortion/ MTP contraception","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","5","NA","5","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.4.2","Number of newborns having weight less than 2.5 kg","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","4.4.3","Number of Newborns breast fed within 1 hour of birth ","M4 [Pregnancy outcome & details of new-born]","5","NA","5","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","5.1","Number of cases of pregnant women with Obstetric Complications attended (Antepartum haemorrhage (APH), Post-Partum Hemorrhage (PPH), Sepsis, Eclampsia and others)","M5 [Complicated Pregnancies]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","6.1","Women receiving 1st post partum checkups within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","6.2","Women receiving 1st post partum checkup between 48 hours and 14 days","M6 [Post Natal Care (PNC)]","32","NA","32","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","6.3","Number of mothers provided full course of 180 IFA tablets after delivery","M6 [Post Natal Care (PNC)]","32","NA","32","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","6.4","Number of mothers provided full course of 360 Calcium tablets after delivery","M6 [Post Natal Care (PNC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","7.1.1","New RTI/STI cases identified - Male","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","7.1.2","New RTI/STI cases identified - Female","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","8","NA","8","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","7.2.1","RTI/STI for which treatment initiated - Male","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","7.2.2","RTI/STI for which treatment initiated -Female","M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases]","8","NA","8","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.1.1","Number of Non Scalpel Vasectomy (NSV) / Conventional Vasectomy conducted","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.2.1","Number of Laparoscopic sterilizations (excluding post abortion) conducted","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.2.2","Number of Interval Mini-lap (other than post-partum and post abortion) sterilizations conducted","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.2.3","Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.2.4","Number of Post Abortion sterilizations (within 7 days of spontaneous or surgical abortion) conducted","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.3","Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD)","M8 [Family Planning]","22","NA","22","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.4","Number of Postpartum (within 48 hours of delivery) IUCD insertions","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.5","Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.6","Number of IUCD Removals","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.7","Number of complications following IUCD Insertion","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.8","Injectable Contraceptive-Antara Program- First Dose","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.9","Injectable Contraceptive-Antara Program- Second Dose","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.10","Injectable Contraceptive-Antara Program- Third Dose","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.11","Injectable Contraceptive-Antara Program- Fourth or more than fourth","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.12","Number of Combined Oral Pill cycles distributed","M8 [Family Planning]","557","NA","557","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.13","Number of Condom pieces distributed","M8 [Family Planning]","3258","NA","3258","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.14","Number of Centchroman (weekly) pill strips distributed","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.15","Number of Emergency Contraceptive Pills (ECP) given","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.16","Number of Pregnancy Test Kits (PTK) used","M8 [Family Planning]","64","NA","64","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.17.1","Complications following male sterilization","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.17.2","Complications following female sterilization","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.17.3","Failures following male sterilization","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.17.4","Failures following female sterilization","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.17.5","Deaths following male sterilization","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","8.17.6","Deaths following female sterilization","M8 [Family Planning]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.1","Child immunisation - Vitamin K (Birth Dose)","M9 [CHILD IMMUNISATION]","5","NA","5","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.2","Child immunisation - BCG","M9 [CHILD IMMUNISATION]","5","NA","5","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.3","Child immunisation - DPT1","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.4","Child immunisation - DPT2","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.5","Child immunisation - DPT3","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.6","Child immunisation - Pentavalent 1","M9 [CHILD IMMUNISATION]","42","NA","42","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.7","Child immunisation - Pentavalent 2","M9 [CHILD IMMUNISATION]","56","NA","56","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.8","Child immunisation - Pentavalent 3","M9 [CHILD IMMUNISATION]","70","NA","70","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.9","Child immunisation - OPV 0 (Birth Dose)","M9 [CHILD IMMUNISATION]","5","NA","5","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.10","Child immunisation - OPV1","M9 [CHILD IMMUNISATION]","42","NA","42","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.11","Child immunisation - OPV2","M9 [CHILD IMMUNISATION]","56","NA","56","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.12","Child immunisation - OPV3","M9 [CHILD IMMUNISATION]","70","NA","70","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.13","Child immunisation - Hepatitis-B0 (Birth Dose)","M9 [CHILD IMMUNISATION]","5","NA","5","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.14","Child immunisation - Hepatitis-B1","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.15","Child immunisation - Hepatitis-B2","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.16","Child immunisation - Hepatitis-B3","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.17","Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1)","M9 [CHILD IMMUNISATION]","42","NA","42","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.18","Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2)","M9 [CHILD IMMUNISATION]","70","NA","70","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.19","Child immunisation - Rotavirus 1","M9 [CHILD IMMUNISATION]","42","NA","42","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.20","Child immunisation - Rotavirus 2","M9 [CHILD IMMUNISATION]","56","NA","56","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.21","Child immunisation - Rotavirus 3","M9 [CHILD IMMUNISATION]","70","NA","70","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.22","Child Immunisation- PCV 1","M9 [CHILD IMMUNISATION]","42","NA","42","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.23","Child Immunisation- PCV 2","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.1.24","Child Immunisation- PCV Booster","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.2.1","Child immunisation (9-11months) - Measles & Rubella (MR)/ Measles containing vaccine(MCV) - 1st Dose","M9 [CHILD IMMUNISATION]","50","NA","50","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.2.2","Child immunisation (9-11months) - Measles 1st dose","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.2.3","Child immunisation (9-11months) - JE 1st dose","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.2.4.a","Children aged between 9 and 11 months fully immunized- Male","M9 [CHILD IMMUNISATION]","25","NA","25","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.2.4.b","Children aged between 9 and 11 months fully immunized - Female","M9 [CHILD IMMUNISATION]","25","NA","25","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.3.1","Child immunisation(after 12 months) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.3.2","Child immunisation (after 12 months) - Measles-1st dose","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.3.3","Child immunisation (after 12 months) - JE 1st dose","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.4.1","Child immunisation - Measles & Rubella (MR)- 2nd Dose (16-24 months)","M9 [CHILD IMMUNISATION]","46","NA","46","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.4.2","Child immunisation - Measles 2nd dose (More than 16 months)","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.4.3","Child immunisation - DPT 1st Booster","M9 [CHILD IMMUNISATION]","46","NA","46","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.4.4","Child immunisation - OPV Booster","M9 [CHILD IMMUNISATION]","46","NA","46","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.4.5","Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.4.6","Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.5.1","Child immunisation - Typhoid","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.5.2","Children more than 5 years received DPT5 (2nd Booster)","M9 [CHILD IMMUNISATION]","73","NA","73","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.5.3","Children more than 10 years received TT10/ Td10","M9 [CHILD IMMUNISATION]","75","NA","75","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.5.4","Children more than 16 years received TT16/ Td16","M9 [CHILD IMMUNISATION]","105","NA","105","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.6.1","Number of cases of AEFI - Abscess","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.6.2","Number of cases of AEFI - Death","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.6.3","Number of cases of AEFI - Others","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.7.1","Immunisation sessions planned","M9 [CHILD IMMUNISATION]","40","NA","40","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.7.2","Immunisation sessions held","M9 [CHILD IMMUNISATION]","40","NA","40","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.7.3","Number of Immunisation sessions where ASHAs were present","M9 [CHILD IMMUNISATION]","40","NA","40","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.8.1","Child immunisation - Vitamin A Dose - 1","M9 [CHILD IMMUNISATION]","50","NA","50","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.8.2","Child immunisation - Vitamin A Dose - 5","M9 [CHILD IMMUNISATION]","58","NA","58","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.8.3","Child immunisation - Vitamin A Dose - 9","M9 [CHILD IMMUNISATION]","73","NA","73","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.9","Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly)","M9 [CHILD IMMUNISATION]","2814","NA","2814","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.10","Number of children (12-59 months) provided Albendazole","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","9.11","Number of severely underweight children provided Health Checkup (0-5 years)","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","10.1","Childhood Diseases - Pneumonia","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","10.2","Childhood Diseases - Asthma","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","10.3","Childhood Diseases - Sepsis","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","10.4","Childhood Diseases - Diphtheria","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","10.5","Childhood Diseases - Pertussis","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","10.7","Childhood Diseases - Tuberculosis (TB)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Nidamarru","2021-2022","February ","10.8","Childhood Diseases - Acute Flaccid Paralysis(AFP)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
